Genome_ID,Best_Hit_ARO,Contig,Start,Stop
573.66045,QnrB6,573.66045_2,157,837
573.66045,AAC(6')-Ib10,573.66045_1,1,588
573.66045,arr-3,573.66045_2,685,1137
573.66045,dfrA27,573.66045_3,1270,1743
573.66045,qacEdelta1,573.66045_1,39,386
573.66045,sul1,573.66045_2,380,1219
573.66045,aadA16,573.66045_1,1,834
573.66045,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66045_446,435390,435824
573.66045,baeR,573.66045_61,80537,81259
72407.2383,acrD,72407.2383_108,121421,124534
72407.2383,MdtQ,72407.2383_326,372831,374270
72407.2383,mdtC,72407.2383_374,426580,429657
72407.2383,mdtB,72407.2383_375,429658,432780
72407.2383,marA,72407.2383_411,398590,398964
72407.2383,SHV-27,72407.2383_431,419067,419927
72407.2383,Klebsiella pneumoniae OmpK37,72407.2383_250,255329,256453
72407.2383,Klebsiella pneumoniae KpnE,72407.2383_362,383680,384042
72407.2383,Klebsiella pneumoniae KpnF,72407.2383_363,384029,384358
72407.2383,oqxA,72407.2383_31,30831,32006
72407.2383,oqxB,72407.2383_32,32030,35182
72407.2383,emrR,72407.2383_78,79414,79944
72407.2383,Klebsiella pneumoniae KpnG,72407.2383_79,80070,81242
72407.2383,Klebsiella pneumoniae KpnH,72407.2383_80,81258,82796
72407.2383,rsmA,72407.2383_88,90655,90840
72407.2383,Shigella flexneri acrA,72407.2383_86,95545,96738
72407.2383,acrB,72407.2383_87,96761,99907
72407.2383,vanG,72407.2383_208,220433,221530
72407.2383,eptB,72407.2383_157,163754,165427
72407.2383,PmrF,72407.2383_214,240541,241524
72407.2383,ArnT,72407.2383_217,244405,246060
72407.2383,msbA,72407.2383_15,17742,19490
72407.2383,OmpA,72407.2383_56,68862,69932
72407.2383,leuO,72407.2383_135,152121,153071
72407.2383,LptD,72407.2383_165,191602,193950
72407.2383,Escherichia coli mdfA,72407.2383_120,131965,133197
72407.2383,FosA6,72407.2383_127,128935,129354
72407.2383,CRP,72407.2383_80,89973,90605
72407.2383,adeF,72407.2383_2,1161,4271
72407.2383,sul1,72407.2383_2,951,1790
72407.2383,qacEdelta1,72407.2383_3,1784,2131
72407.2383,dfrA1,72407.2383_4,2835,3308
72407.2383,tet(A),72407.2383_7,4541,5740
72407.2383,CTX-M-14,72407.2383_1,6,881
72407.2383,QnrS1,72407.2383_7,5778,6434
72407.2383,LAP-2,72407.2383_10,8031,8888
72407.2383,AAC(3)-IId,72407.2383_4,2630,3490
72407.2383,tet(D),72407.2383_2,512,1696
72407.2383,baeR,72407.2383_371,422969,423691
72407.2383,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2383_410,398135,398569
72407.259,oqxA,72407.259_33,30703,31878
72407.259,oqxB,72407.259_34,31902,35054
72407.259,emrR,72407.259_80,79324,79854
72407.259,Klebsiella pneumoniae KpnG,72407.259_81,79980,81152
72407.259,Klebsiella pneumoniae KpnH,72407.259_82,81168,82706
72407.259,rsmA,72407.259_90,90566,90751
72407.259,acrD,72407.259_160,176335,179448
72407.259,FosA6,72407.259_12,14147,14566
72407.259,LptD,72407.259_165,172013,174361
72407.259,leuO,72407.259_195,212892,213842
72407.259,Shigella flexneri acrA,72407.259_47,46943,48136
72407.259,acrB,72407.259_48,48159,51305
72407.259,vanG,72407.259_170,171810,172907
72407.259,PmrF,72407.259_56,72645,73628
72407.259,ArnT,72407.259_59,76509,78164
72407.259,CRP,72407.259_160,187910,188542
72407.259,marA,72407.259_134,129635,130009
72407.259,Klebsiella pneumoniae OmpK37,72407.259_92,101213,102367
72407.259,MdtQ,72407.259_60,72002,73441
72407.259,mdtC,72407.259_108,125630,128707
72407.259,mdtB,72407.259_109,128708,131830
72407.259,msbA,72407.259_15,17774,19522
72407.259,OmpA,72407.259_55,68916,69986
72407.259,Klebsiella pneumoniae KpnF,72407.259_13,11679,12008
72407.259,Klebsiella pneumoniae KpnE,72407.259_14,11995,12357
72407.259,eptB,72407.259_18,17743,19416
72407.259,KPC-2,72407.259_9,10651,11532
72407.259,Escherichia coli mdfA,72407.259_5,3953,5185
72407.259,catA1,72407.259_6,5102,5761
72407.259,TEM-1,72407.259_1,15,875
72407.259,Mrx,72407.259_3,1056,2294
72407.259,mphA,72407.259_4,2291,3196
72407.259,SHV-12,72407.259_1,74,934
72407.259,sul1,72407.259_2,306,1145
72407.259,qacEdelta1,72407.259_3,1139,1486
72407.259,aadA2,72407.259_4,1650,2432
72407.259,APH(3')-Ia,72407.259_1,171,986
72407.259,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.259_133,129180,129614
72407.259,baeR,72407.259_105,122019,122741
72407.2721,eptB,72407.2721_161,166129,167802
72407.2721,PmrF,72407.2721_217,242456,243439
72407.2721,ArnT,72407.2721_220,246320,247975
72407.2721,CRP,72407.2721_321,358089,358721
72407.2721,rsmA,72407.2721_270,288127,288312
72407.2721,Klebsiella pneumoniae KpnH,72407.2721_278,296039,297577
72407.2721,Klebsiella pneumoniae KpnG,72407.2721_279,297593,298765
72407.2721,emrR,72407.2721_280,298891,299421
72407.2721,oqxB,72407.2721_323,339479,342631
72407.2721,oqxA,72407.2721_324,342655,343830
72407.2721,LptD,72407.2721_111,115943,118291
72407.2721,leuO,72407.2721_141,156826,157776
72407.2721,msbA,72407.2721_15,17742,19490
72407.2721,OmpA,72407.2721_55,68861,69931
72407.2721,vanG,72407.2721_34,33747,34844
72407.2721,acrB,72407.2721_156,155312,158458
72407.2721,Shigella flexneri acrA,72407.2721_157,158481,159674
72407.2721,MdtQ,72407.2721_154,176049,177488
72407.2721,Klebsiella pneumoniae KpnF,72407.2721_13,11646,11975
72407.2721,Klebsiella pneumoniae KpnE,72407.2721_14,11962,12324
72407.2721,Klebsiella pneumoniae OmpK37,72407.2721_137,148899,150023
72407.2721,marA,72407.2721_19,19299,19673
72407.2721,Escherichia coli mdfA,72407.2721_55,61235,62467
72407.2721,acrD,72407.2721_69,72414,75527
72407.2721,mdtC,72407.2721_24,25189,28266
72407.2721,mdtB,72407.2721_25,28267,31389
72407.2721,APH(6)-Id,72407.2721_2,632,1468
72407.2721,APH(3'')-Ib,72407.2721_3,1468,2271
72407.2721,FosA6,72407.2721_26,24182,24601
72407.2721,AAC(3)-IId,72407.2721_1,36,896
72407.2721,sul1,72407.2721_10,9378,10217
72407.2721,qacEdelta1,72407.2721_11,10211,10558
72407.2721,aadA,72407.2721_12,10722,11501
72407.2721,AAC(6')-Ib9,72407.2721_13,11583,12155
72407.2721,TEM-1,72407.2721_15,9566,10426
72407.2721,SHV-12,72407.2721_5,6109,6969
72407.2721,GES-4,72407.2721_1,45,908
72407.2721,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2721_20,19694,20128
72407.2721,baeR,72407.2721_20,21561,22283
573.66288,vanG,573.66288_126,138053,139150
573.66288,acrB,573.66288_249,259692,262838
573.66288,Shigella flexneri acrA,573.66288_250,262861,264054
573.66288,acrD,573.66288_107,121045,124158
573.66288,FosA6,573.66288_13,15397,15816
573.66288,LptD,573.66288_155,167893,170241
573.66288,leuO,573.66288_185,208773,209723
573.66288,Escherichia coli mdfA,573.66288_55,61081,62313
573.66288,CRP,573.66288_20,15257,15889
573.66288,ArnT,573.66288_118,125185,126840
573.66288,PmrF,573.66288_121,129721,130704
573.66288,eptB,573.66288_177,205379,207052
573.66288,msbA,573.66288_15,17742,19490
573.66288,OmpA,573.66288_56,68863,69933
573.66288,adeF,573.66288_2,1157,4267
573.66288,oqxA,573.66288_78,65508,66683
573.66288,oqxB,573.66288_79,66707,69859
573.66288,emrR,573.66288_125,114131,114661
573.66288,Klebsiella pneumoniae KpnG,573.66288_126,114787,115959
573.66288,Klebsiella pneumoniae KpnH,573.66288_127,115975,117513
573.66288,rsmA,573.66288_135,125372,125557
573.66288,Klebsiella pneumoniae KpnE,573.66288_113,126855,127217
573.66288,Klebsiella pneumoniae KpnF,573.66288_114,127204,127533
573.66288,mdtB,573.66288_18,23530,26652
573.66288,mdtC,573.66288_19,26653,29730
573.66288,MdtQ,573.66288_61,75196,76635
573.66288,SHV-28,573.66288_15,12245,13105
573.66288,marA,573.66288_36,33203,33577
573.66288,MCR-1.1,573.66288_36,27421,29046
573.66288,KPC-2,573.66288_2,1366,2247
573.66288,floR,573.66288_5,1812,3026
573.66288,sul1,573.66288_3,951,1790
573.66288,qacEdelta1,573.66288_4,1784,2131
573.66288,aadA16,573.66288_5,2248,3093
573.66288,dfrA27,573.66288_6,3274,3747
573.66288,arr-3,573.66288_7,3880,4332
573.66288,catA1,573.66288_2,224,883
573.66288,APH(6)-Id,573.66288_3,1187,2023
573.66288,APH(3'')-Ib,573.66288_4,2023,2826
573.66288,sul2,573.66288_5,2887,3702
573.66288,tet(D),573.66288_2,701,1885
573.66288,Mrx,573.66288_2,1023,2261
573.66288,mphA,573.66288_3,2258,3163
573.66288,CTX-M-15,573.66288_2,392,1267
573.66288,aadA,573.66288_2,136,924
573.66288,AAC(3)-IId,573.66288_1,30,890
573.66288,dfrA14,573.66288_2,446,928
573.66288,AAC(6')-Ib10,573.66288_1,3,521
573.66288,baeR,573.66288_22,32619,33341
573.66288,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66288_37,33598,34032
573.67363,MdtQ,573.67363_18,21481,22920
573.67363,mdtC,573.67363_65,75107,78184
573.67363,mdtB,573.67363_66,78185,81307
573.67363,Shigella flexneri acrA,573.67363_133,152011,153204
573.67363,acrB,573.67363_134,153227,156373
573.67363,vanG,573.67363_256,276896,277993
573.67363,FosA6,573.67363_13,13910,14329
573.67363,LptD,573.67363_166,171684,174032
573.67363,leuO,573.67363_196,212563,213513
573.67363,acrD,573.67363_120,132701,135814
573.67363,Escherichia coli mdfA,573.67363_5,3907,5139
573.67363,oqxA,573.67363_24,16477,17652
573.67363,oqxB,573.67363_25,17676,20828
573.67363,emrR,573.67363_70,65098,65628
573.67363,Klebsiella pneumoniae KpnG,573.67363_71,65754,66926
573.67363,Klebsiella pneumoniae KpnH,573.67363_72,66942,68480
573.67363,rsmA,573.67363_80,76340,76525
573.67363,Klebsiella pneumoniae KpnE,573.67363_49,54434,54796
573.67363,Klebsiella pneumoniae KpnF,573.67363_50,54783,55112
573.67363,SHV-11,573.67363_92,95129,95989
573.67363,marA,573.67363_112,116092,116466
573.67363,msbA,573.67363_67,76721,78469
573.67363,OmpA,573.67363_107,127841,128911
573.67363,Klebsiella pneumoniae OmpK37,573.67363_41,40175,41329
573.67363,CRP,573.67363_20,15176,15808
573.67363,ArnT,573.67363_19,16901,18556
573.67363,PmrF,573.67363_22,21437,22420
573.67363,eptB,573.67363_17,17710,19383
573.67363,QnrB4,573.67363_10,8694,9341
573.67363,DHA-1,573.67363_17,13462,14601
573.67363,TEM-1,573.67363_3,1115,1975
573.67363,APH(6)-Id,573.67363_5,2696,3532
573.67363,APH(3'')-Ib,573.67363_6,3532,4335
573.67363,sul2,573.67363_7,4396,5211
573.67363,CTX-M-15,573.67363_1,49,924
573.67363,Mrx,573.67363_2,1023,2261
573.67363,mphA,573.67363_3,2258,3163
573.67363,AAC(6')-Ib10,573.67363_1,2,646
573.67363,OXA-1,573.67363_2,777,1607
573.67363,catB3,573.67363_3,1745,2377
573.67363,arr-3,573.67363_4,2462,2914
573.67363,AAC(3)-IIe,573.67363_1,44,904
573.67363,sul1,573.67363_2,271,1110
573.67363,APH(3')-Ia,573.67363_1,88,903
573.67363,dfrA14,573.67363_2,446,934
573.67363,baeR,573.67363_62,71496,72218
573.67363,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.67363_113,116487,116921
72407.217,mdtB,72407.217_14,17461,20583
72407.217,mdtC,72407.217_15,20584,23661
72407.217,MdtQ,72407.217_62,75850,77289
72407.217,FosA6,72407.217_12,14147,14566
72407.217,LptD,72407.217_165,172013,174361
72407.217,leuO,72407.217_195,212892,213842
72407.217,rsmA,72407.217_1,498,683
72407.217,Shigella flexneri acrA,72407.217_46,46680,47873
72407.217,acrB,72407.217_47,47896,51042
72407.217,vanG,72407.217_169,171565,172662
72407.217,PmrF,72407.217_56,72645,73628
72407.217,ArnT,72407.217_59,76509,78164
72407.217,CRP,72407.217_161,187910,188542
72407.217,acrD,72407.217_49,48596,51709
72407.217,marA,72407.217_135,129219,129593
72407.217,msbA,72407.217_15,17774,19522
72407.217,OmpA,72407.217_55,68916,69986
72407.217,Klebsiella pneumoniae OmpK37,72407.217_63,72082,73236
72407.217,oqxA,72407.217_33,30525,31700
72407.217,oqxB,72407.217_34,31724,34876
72407.217,emrR,72407.217_80,79146,79676
72407.217,Klebsiella pneumoniae KpnG,72407.217_81,79802,80974
72407.217,Klebsiella pneumoniae KpnH,72407.217_82,80990,82528
72407.217,Escherichia coli mdfA,72407.217_5,3954,5186
72407.217,Klebsiella pneumoniae KpnF,72407.217_13,11679,12008
72407.217,Klebsiella pneumoniae KpnE,72407.217_14,11995,12357
72407.217,eptB,72407.217_18,17743,19416
72407.217,sul3,72407.217_6,2053,2844
72407.217,qacL,72407.217_8,4024,4356
72407.217,aadA,72407.217_9,4526,5305
72407.217,cmlA1,72407.217_10,5410,6669
72407.217,catA1,72407.217_2,650,1309
72407.217,AAC(3)-IVa,72407.217_1,168,944
72407.217,APH(4)-Ia,72407.217_3,1173,2198
72407.217,AAC(6')-Ib10,72407.217_2,288,893
72407.217,Mrx,72407.217_3,1056,2294
72407.217,mphA,72407.217_4,2291,3196
72407.217,SHV-11,72407.217_1,74,934
72407.217,qacEdelta1,72407.217_1,111,458
72407.217,sul1,72407.217_2,452,1291
72407.217,ANT(2'')-Ia,72407.217_1,2,574
72407.217,OXA-2,72407.217_2,644,1471
72407.217,APH(3')-Ia,72407.217_1,171,986
72407.217,baeR,72407.217_18,26550,27272
72407.217,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.217_134,128764,129198
72407.2512,marA,72407.2512_554,550169,550543
72407.2512,SHV-11,72407.2512_574,570646,571506
72407.2512,leuO,72407.2512_83,92786,93736
72407.2512,LptD,72407.2512_113,132267,134615
72407.2512,fosA5,72407.2512_263,287867,288286
72407.2512,ArnT,72407.2512_49,51619,53274
72407.2512,PmrF,72407.2512_52,56155,57138
72407.2512,eptB,72407.2512_108,131629,133302
72407.2512,acrD,72407.2512_109,120734,123847
72407.2512,mdtB,72407.2512_18,22172,25294
72407.2512,mdtC,72407.2512_19,25295,28372
72407.2512,MdtQ,72407.2512_67,80676,82115
72407.2512,Shigella flexneri acrA,72407.2512_109,84455,85648
72407.2512,acrB,72407.2512_110,85671,88817
72407.2512,Klebsiella pneumoniae OmpK37,72407.2512_39,39895,41049
72407.2512,Klebsiella pneumoniae KpnE,72407.2512_160,177814,178176
72407.2512,Klebsiella pneumoniae KpnF,72407.2512_161,178163,178492
72407.2512,oqxA,72407.2512_9,6933,8108
72407.2512,oqxB,72407.2512_10,8132,11284
72407.2512,emrR,72407.2512_55,55541,56071
72407.2512,Klebsiella pneumoniae KpnG,72407.2512_56,56197,57369
72407.2512,Klebsiella pneumoniae KpnH,72407.2512_57,57385,58923
72407.2512,rsmA,72407.2512_65,66783,66968
72407.2512,Escherichia coli mdfA,72407.2512_55,61089,62321
72407.2512,OmpA,72407.2512_8,7841,8911
72407.2512,msbA,72407.2512_48,58272,60020
72407.2512,CRP,72407.2512_43,45485,46117
72407.2512,vanG,72407.2512_38,38607,39704
72407.2512,CTX-M-14,72407.2512_1,54,929
72407.2512,tet(A),72407.2512_2,672,1871
72407.2512,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2512_553,549714,550148
72407.2512,baeR,72407.2512_22,31261,31983
573.66404,OmpA,573.66404_135,136036,137106
573.66404,msbA,573.66404_175,186474,188222
573.66404,Escherichia coli mdfA,573.66404_245,267588,268820
573.66404,Klebsiella pneumoniae OmpK37,573.66404_292,292631,293755
573.66404,Klebsiella pneumoniae KpnE,573.66404_414,429295,429657
573.66404,Klebsiella pneumoniae KpnF,573.66404_415,429644,429973
573.66404,SHV-1,573.66404_457,470011,470871
573.66404,marA,573.66404_477,490983,491357
573.66404,rsmA,573.66404_318,329436,329621
573.66404,Klebsiella pneumoniae KpnH,573.66404_327,337482,339020
573.66404,Klebsiella pneumoniae KpnG,573.66404_328,339036,340208
573.66404,emrR,573.66404_329,340334,340864
573.66404,oqxB,573.66404_372,380914,384066
573.66404,oqxA,573.66404_373,384090,385265
573.66404,CRP,573.66404_20,15182,15814
573.66404,ArnT,573.66404_120,125913,127568
573.66404,PmrF,573.66404_123,130449,131432
573.66404,eptB,573.66404_180,206269,207942
573.66404,MdtQ,573.66404_164,189035,190474
573.66404,mdtC,573.66404_211,242779,245856
573.66404,mdtB,573.66404_212,245857,248979
573.66404,fosA5,573.66404_13,13868,14290
573.66404,LptD,573.66404_169,175150,177498
573.66404,leuO,573.66404_199,216029,216979
573.66404,Shigella flexneri acrA,573.66404_113,88816,90009
573.66404,acrB,573.66404_114,90032,93178
573.66404,vanG,573.66404_235,213688,214785
573.66404,acrD,573.66404_108,120843,123956
573.66404,QnrS1,573.66404_3,1028,1684
573.66404,OXA-181,573.66404_10,7643,8440
573.66404,BRP(MBL),573.66404_7,6331,6696
573.66404,NDM-4,573.66404_8,6700,7512
573.66404,TEM-1,573.66404_3,1113,1973
573.66404,rmtB,573.66404_4,2143,2898
573.66404,AAC(6')-Ib10,573.66404_1,2,646
573.66404,OXA-1,573.66404_2,777,1607
573.66404,CTX-M-15,573.66404_1,140,1015
573.66404,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66404_478,491378,491812
573.66404,baeR,573.66404_208,239168,239890
573.67367,MdtQ,573.67367_183,207482,208921
573.67367,mdtC,573.67367_230,261107,264184
573.67367,mdtB,573.67367_231,264185,267307
573.67367,vanG,573.67367_106,107449,108546
573.67367,acrB,573.67367_227,229025,232171
573.67367,Shigella flexneri acrA,573.67367_228,232194,233387
573.67367,Escherichia coli mdfA,573.67367_658,709558,710790
573.67367,msbA,573.67367_730,791782,793530
573.67367,rsmA,573.67367_317,336789,336974
573.67367,Klebsiella pneumoniae KpnH,573.67367_325,344701,346239
573.67367,Klebsiella pneumoniae KpnG,573.67367_326,346255,347427
573.67367,emrR,573.67367_327,347553,348083
573.67367,oqxB,573.67367_370,388132,391284
573.67367,oqxA,573.67367_371,391308,392483
573.67367,CRP,573.67367_20,15152,15784
573.67367,ArnT,573.67367_118,124951,126606
573.67367,PmrF,573.67367_121,129487,130470
573.67367,eptB,573.67367_177,205294,206967
573.67367,FosA6,573.67367_12,13782,14201
573.67367,LptD,573.67367_163,168720,171068
573.67367,leuO,573.67367_193,209599,210549
573.67367,Klebsiella pneumoniae KpnF,573.67367_40,36578,36907
573.67367,Klebsiella pneumoniae KpnE,573.67367_41,36894,37256
573.67367,Klebsiella pneumoniae OmpK37,573.67367_165,173320,174444
573.67367,acrD,573.67367_69,72736,75849
573.67367,OmpA,573.67367_149,161709,162779
573.67367,marA,573.67367_21,20195,20569
573.67367,adeF,573.67367_43,29589,32762
573.67367,tet(A),573.67367_21,16330,17529
573.67367,TEM-1,573.67367_3,3502,4362
573.67367,SHV-244,573.67367_6,3442,4209
573.67367,AAC(6')-Ib10,573.67367_1,1,588
573.67367,arr-3,573.67367_2,685,1137
573.67367,dfrA27,573.67367_3,1270,1743
573.67367,sul1,573.67367_1,25,864
573.67367,qacEdelta1,573.67367_2,858,1205
573.67367,aadA16,573.67367_1,79,912
573.67367,QnrB6,573.67367_1,67,747
573.67367,baeR,573.67367_227,257496,258218
573.67367,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.67367_22,20590,21024
72407.2378,mdtB,72407.2378_22,28894,32016
72407.2378,mdtC,72407.2378_23,32017,35094
72407.2378,MdtQ,72407.2378_65,80486,81925
72407.2378,acrD,72407.2378_293,340777,343890
72407.2378,marA,72407.2378_22,20189,20563
72407.2378,Escherichia coli mdfA,72407.2378_55,61081,62313
72407.2378,eptB,72407.2378_134,140840,142513
72407.2378,PmrF,72407.2378_190,217187,218170
72407.2378,ArnT,72407.2378_193,221051,222706
72407.2378,CRP,72407.2378_292,331753,332385
72407.2378,vanG,72407.2378_120,118610,119707
72407.2378,Shigella flexneri acrA,72407.2378_263,276557,277750
72407.2378,acrB,72407.2378_264,277773,280919
72407.2378,leuO,72407.2378_39,45339,46289
72407.2378,LptD,72407.2378_69,84821,87169
72407.2378,FosA6,72407.2378_211,239246,239665
72407.2378,adeF,72407.2378_2,1157,4267
72407.2378,oqxA,72407.2378_73,62973,64148
72407.2378,oqxB,72407.2378_74,64172,67324
72407.2378,emrR,72407.2378_120,111596,112126
72407.2378,Klebsiella pneumoniae KpnG,72407.2378_121,112252,113424
72407.2378,Klebsiella pneumoniae KpnH,72407.2378_122,113440,114978
72407.2378,rsmA,72407.2378_130,122837,123022
72407.2378,OmpA,72407.2378_25,30313,31383
72407.2378,Klebsiella pneumoniae OmpK37,72407.2378_35,32235,33359
72407.2378,Klebsiella pneumoniae KpnE,72407.2378_19,19699,20061
72407.2378,Klebsiella pneumoniae KpnF,72407.2378_20,20048,20377
72407.2378,msbA,72407.2378_10,10934,12682
72407.2378,sul2,72407.2378_6,3807,4622
72407.2378,APH(6)-Id,72407.2378_3,1595,2431
72407.2378,tet(D),72407.2378_2,701,1885
72407.2378,catA1,72407.2378_2,774,1433
72407.2378,baeR,72407.2378_26,37983,38705
72407.2378,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2378_23,20584,21018
573.66216,Shigella flexneri acrA,573.66216_493,520967,522160
573.66216,acrB,573.66216_494,522183,525329
573.66216,vanG,573.66216_615,645836,646933
573.66216,eptB,573.66216_252,265547,267220
573.66216,PmrF,573.66216_308,342057,343040
573.66216,ArnT,573.66216_311,345921,347576
573.66216,CRP,573.66216_409,456526,457158
573.66216,acrD,573.66216_38,40106,43219
573.66216,MdtQ,573.66216_269,302088,303527
573.66216,mdtC,573.66216_316,356419,359496
573.66216,mdtB,573.66216_317,359497,362619
573.66216,Klebsiella pneumoniae OmpK37,573.66216_212,214540,215694
573.66216,Klebsiella pneumoniae KpnE,573.66216_325,343567,343929
573.66216,Klebsiella pneumoniae KpnF,573.66216_326,343916,344245
573.66216,rsmA,573.66216_248,262883,263068
573.66216,Klebsiella pneumoniae KpnH,573.66216_256,270795,272333
573.66216,Klebsiella pneumoniae KpnG,573.66216_257,272349,273521
573.66216,emrR,573.66216_258,273647,274177
573.66216,oqxB,573.66216_300,314244,317396
573.66216,oqxA,573.66216_301,317420,318595
573.66216,adeF,573.66216_307,307670,310780
573.66216,OmpA,573.66216_133,133989,135059
573.66216,msbA,573.66216_173,184433,186181
573.66216,Escherichia coli mdfA,573.66216_242,265556,266788
573.66216,leuO,573.66216_135,152337,153287
573.66216,LptD,573.66216_165,191818,194166
573.66216,FosA6,573.66216_127,128959,129378
573.66216,SHV-1,573.66216_14,12247,13107
573.66216,marA,573.66216_35,33210,33584
573.66216,KPC-2,573.66216_17,15362,16243
573.66216,AAC(6')-Ib10,573.66216_7,7447,8046
573.66216,arr-3,573.66216_8,8143,8595
573.66216,dfrA27,573.66216_9,8728,9201
573.66216,aadA16,573.66216_10,9382,10227
573.66216,qacEdelta1,573.66216_11,10344,10691
573.66216,sul1,573.66216_12,10685,11524
573.66216,QnrB6,573.66216_15,14946,15626
573.66216,tet(D),573.66216_3,1642,2826
573.66216,sul1,573.66216_1,25,864
573.66216,qacEdelta1,573.66216_2,858,1205
573.66216,baeR,573.66216_313,352808,353530
573.66216,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66216_36,33605,34039
573.67351,eptB,573.67351_154,163578,165251
573.67351,PmrF,573.67351_210,240073,241056
573.67351,ArnT,573.67351_213,243937,245592
573.67351,CRP,573.67351_314,355831,356463
573.67351,leuO,573.67351_136,152196,153146
573.67351,LptD,573.67351_166,191677,194025
573.67351,FosA6,573.67351_316,350309,350728
573.67351,vanG,573.67351_40,39382,40479
573.67351,acrB,573.67351_162,161045,164191
573.67351,Shigella flexneri acrA,573.67351_163,164214,165407
573.67351,MdtQ,573.67351_34,35999,37438
573.67351,marA,573.67351_123,119551,119925
573.67351,SHV-108,573.67351_143,140028,140888
573.67351,Klebsiella pneumoniae KpnF,573.67351_184,180917,181246
573.67351,Klebsiella pneumoniae KpnE,573.67351_185,181233,181595
573.67351,acrD,573.67351_108,120845,123958
573.67351,Klebsiella pneumoniae OmpK37,573.67351_35,33439,34593
573.67351,OmpA,573.67351_8,7817,8887
573.67351,msbA,573.67351_48,58259,60007
573.67351,rsmA,573.67351_23,22940,23125
573.67351,Klebsiella pneumoniae KpnH,573.67351_31,30984,32522
573.67351,Klebsiella pneumoniae KpnG,573.67351_32,32538,33710
573.67351,emrR,573.67351_33,33836,34366
573.67351,oqxA,573.67351_31,30676,31851
573.67351,oqxB,573.67351_32,31875,35027
573.67351,mdtC,573.67351_15,16181,19258
573.67351,mdtB,573.67351_16,19259,22381
573.67351,Escherichia coli mdfA,573.67351_20,17647,18879
573.67351,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.67351_122,119096,119530
573.67351,baeR,573.67351_12,12570,13292
72407.2803,rsmA,72407.2803_408,414216,414401
72407.2803,Klebsiella pneumoniae KpnH,72407.2803_416,422261,423799
72407.2803,Klebsiella pneumoniae KpnG,72407.2803_417,423815,424987
72407.2803,emrR,72407.2803_418,425113,425643
72407.2803,Escherichia coli mdfA,72407.2803_57,61113,62345
72407.2803,Shigella flexneri acrA,72407.2803_74,60748,61941
72407.2803,acrB,72407.2803_75,61964,65110
72407.2803,vanG,72407.2803_197,185633,186730
72407.2803,msbA,72407.2803_15,17741,19489
72407.2803,OmpA,72407.2803_55,68860,69930
72407.2803,acrD,72407.2803_108,120806,123919
72407.2803,FosA6,72407.2803_14,13909,14328
72407.2803,LptD,72407.2803_167,171711,174059
72407.2803,eptB,72407.2803_154,163866,165539
72407.2803,Klebsiella pneumoniae OmpK37,72407.2803_41,40175,41329
72407.2803,SHV-11,72407.2803_31,27908,28768
72407.2803,CRP,72407.2803_82,92836,93468
72407.2803,MdtQ,72407.2803_18,21478,22917
72407.2803,mdtC,72407.2803_59,68500,71577
72407.2803,mdtB,72407.2803_60,71578,74700
72407.2803,ArnT,72407.2803_19,16901,18556
72407.2803,PmrF,72407.2803_22,21437,22420
72407.2803,leuO,72407.2803_48,56556,57506
72407.2803,oqxB,72407.2803_21,21388,24540
72407.2803,oqxA,72407.2803_22,24564,25739
72407.2803,OXA-932,72407.2803_1,193,1134
72407.2803,aphA15,72407.2803_2,1121,1915
72407.2803,Klebsiella pneumoniae KpnF,72407.2803_13,11646,11975
72407.2803,Klebsiella pneumoniae KpnE,72407.2803_14,11962,12324
72407.2803,IMP-1,72407.2803_1,3,755
72407.2803,aadA5,72407.2803_2,888,1676
72407.2803,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2803_52,49265,49699
72407.2803,baeR,72407.2803_56,64889,65611
72407.2544,Shigella flexneri acrA,72407.2544_142,161894,163087
72407.2544,acrB,72407.2544_143,163110,166256
72407.2544,vanG,72407.2544_264,286767,287864
72407.2544,CRP,72407.2544_20,15134,15766
72407.2544,ArnT,72407.2544_117,124842,126497
72407.2544,PmrF,72407.2544_120,129378,130361
72407.2544,eptB,72407.2544_177,205495,207168
